dcousens,2015-11-05T20:47:04Z,concept ACK\n,https://github.com/bitcoin/bitcoin/pull/6954#issuecomment-154185478,154185478,
sipa,2015-12-24T15:31:38Z,"I disagree with a need for a BIP. None of the consensus rules are intended\nto change.\n\nI do agree that better visibility of the algorithms used is useful.\n\nOne thing that is planned before final release is an explanation of the\ntest procedures and formal verification mechanisms used.\n\nA small summary of the optimizations used in signature verification, and are not used by OpenSSL:\n- A spe",https://github.com/bitcoin/bitcoin/pull/6954#issuecomment-167126321,167126321,
jonasschnelli,2015-11-10T10:16:26Z,nit: it would be nice if we could print a log entry similar to L1005 about the usage of libsecp256k1 for verification (maybe with a version number [in future]). It might be helpful when analyzing a debug.log coming out of self-compiled bitcoin-core versions.\n,https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44389687,44389687,src/init.cpp
laanwj,2015-11-13T16:21:18Z,Users have to hold a ECCVerifyHandle. Maybe we should make them pass it in to make sure of that? :-)\n,https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44800952,44800952,src/pubkey.h
laanwj,2015-11-13T16:23:03Z,Happy to see this code in red.\n,https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44801186,44801186,src/ecwrapper.cpp
laanwj,2015-11-13T16:24:55Z,"Nice to see this has an explicit lifecycle, instead of the OpenSSL global init object\n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44801474,44801474,src/init.cpp
laanwj,2015-11-13T16:27:31Z,Does this need synchronization?\n,https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44801790,44801790,src/pubkey.cpp
sipa,2015-11-13T16:33:20Z,"Only the secp256k1_context_randomize (not used in this module) and secp256k1_context_destroy (obviously) functions need exclusive access, so no, as long as all uses happen after the context is guaranteed to be constructed.\n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44802579,44802579,src/pubkey.cpp
sipa,2015-11-13T16:34:13Z,"I've considered that, but it would be a mess to pass it down all the way from libconsensus' main function through all validation and script code to pubkey.cpp...\n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44802713,44802713,src/pubkey.h
laanwj,2015-11-13T16:37:03Z,Agree\n,https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44803093,44803093,src/pubkey.h
laanwj,2015-11-13T16:39:27Z,"Ok. But verify_refcount is not updated atomically, so multiple threads creating/destroying ECCVerifyHandles at the same time can cause problems. Maybe that's not supposed to happen though.\n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44803410,44803410,src/pubkey.cpp
laanwj,2015-11-13T17:10:56Z,"Looks like another ""Hack to initialize sig with a correctly-parsed but invalid signature""? We already did this in the beginning (not that it can hurt to do it again)\n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44807335,44807335,src/pubkey.cpp
sipa,2015-11-13T17:14:54Z,"The other call to secp256k1_ecdsa_signature_parse_compact above may have overwritten the result in sig, but still have returned overflow.\n\nNote that this function is (at this point) a literal copy from the src/secp256k1/contrib directory, where it is well-tested. It's however copied as the code in contrib carries no real guarantees of providing the exact same behaviour in the long run, and this ",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44807792,44807792,src/pubkey.cpp
sipa,2015-11-13T17:21:10Z,"That's indeed ugly, but it isn't supposed to happen: all but one instance of ECCVerifyHandle are global (and global initializers are guaranteed to not run in parallel), and the one other is in init.cpp, before any parallel code runs. I've considered putting a lock around it, but it would make libconsensus depend on boost again (until c++11). \n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44808520,44808520,src/pubkey.cpp
sipa,2015-11-13T17:26:17Z,Perhaps that can use a comment to explain that constraint.\n,https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44809104,44809104,src/pubkey.cpp
laanwj,2015-11-13T17:33:06Z,Yes let's just document it\n,https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44809861,44809861,src/pubkey.cpp
laanwj,2015-11-14T06:59:46Z,Ouch. That one is subtle. I'd suggest adding a comment so that other people don't have the same dumb thought as me.\n,https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44855973,44855973,src/pubkey.cpp
jtimon,2015-11-14T12:29:07Z,"Yes, please don't put synchronization in libbitcoinconsensus, at least until we decide for either C++11 or C for the long term language trend for libconsensus. Last time I checked in IRC, it seems I wasn't alone in preferring a libconsensus that eventually is only C over one that is eventually C++11. Although that decision shouldn't affect this PR or even libconsensus' encapsulation completion, I ",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44858054,44858054,src/pubkey.cpp
jtimon,2015-11-15T12:36:13Z,bike-shedding: s/verify_handle/globalVerifyHandle or something of the short to make its scope clearer.\n,https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44871184,44871184,src/init.cpp
jtimon,2015-11-15T12:40:59Z,"@laanwj wrote:\n\n> Users have to hold a ECCVerifyHandle. Maybe we should make them pass it in to make sure of that? :-)\n\nI agree. It may look weird because it doesn't appear to be used.\nBut if secp256k1_context_verify and verify_refcount were static attributes of ECCVerifyHandle, we would see much clearly which functions/methods need to take the ECCVerifyHandle as parameter.\nI suggest doing b",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44871214,44871214,src/pubkey.h
jtimon,2015-11-15T12:57:28Z,"In fact, can't the consensus code that needs it simply take the secp256k1_context_verify explicitly?\n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44871361,44871361,src/pubkey.h
sipa,2015-11-15T13:06:44Z,"Yes, if we pass it through main, consensus, script interpreter, and\npubkey... which is possible but annoyingly much code for something that's\njust an immutable blob initialized at startup and usable from all threads.\n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44871511,44871511,src/pubkey.h
sipa,2015-11-15T13:19:54Z,"That would be highly inefficient. Not every user needs his own context. The\npurpose of ECCVerifyHandle is to ensure that the single global context\nvariable is always initialized while someone is using it. You can't have a\nrefcount variable per user, you need a single refcount for all users.\n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44871668,44871668,src/pubkey.h
sipa,2015-11-15T13:48:40Z,"Oh, static attributes! I missed that... that's possible.\n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44871995,44871995,src/pubkey.h
sipa,2015-11-15T14:58:02Z,"Done. Only for the refcount though, as the context variable is needed outside of the class (for obvious reasons).\n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44872736,44872736,src/pubkey.h
sipa,2015-11-15T14:58:08Z,Done.\n,https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44872738,44872738,src/init.cpp
jtimon,2015-11-15T18:47:11Z,"Yes, I guess passing secp256k1_context_verify explicitly explicitly would be too disruptive. Could we document somewhere that it would be ideal but we just don't want to do it right now? Maybe an example doing it ""the right way"" (a static getter or something) would be useful too.\n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44875740,44875740,src/pubkey.h
sipa,2015-11-15T21:48:59Z,"In C++11 I would just use once initializers which guarantee it's\ninitialized exactly once, atomically, upon first use.\n",https://github.com/bitcoin/bitcoin/pull/6954#discussion_r44878032,44878032,src/pubkey.h
