DrahtBot,2019-11-24 23:54:11,"<!--e57a25ab6845829454e8d69fc972939a-->\n\nThe following sections might be updated with supplementary metadata relevant to reviewers and maintainers.\n\n<!--174a7506f384e20aa4161008e828411d-->\n### Conflicts\nReviewers, this pull request conflicts with the following ones:\n\n* [#17809](https://drahtbot.github.io/bitcoin_core_issue_redirect/r/17809.html) (rpc: Auto-format RPCResult by MarcoFalke)\n",https://github.com/bitcoin/bitcoin/pull/17578#issuecomment-557942690,557942690,
jnewbery,2019-12-02 17:46:28,"Nit: I think this would be clearer as just a single `run_test()` function, since these helper functions are only used in one place and they're going to be deleted in v0.21 anyway.",https://github.com/bitcoin/bitcoin/pull/17578#discussion_r352737120,352737120,test/functional/rpc_getaddressinfo_labels_purpose_deprecation.py
jonatack,2019-12-06 12:32:43,Done.,https://github.com/bitcoin/bitcoin/pull/17578#discussion_r354811269,354811269,test/functional/rpc_getaddressinfo_labels_purpose_deprecation.py
MarcoFalke,2019-12-27 21:59:08,"I liked that the address was invalid, so it is harder to accidentally send funds to it",https://github.com/bitcoin/bitcoin/pull/17578#discussion_r361752570,361752570,src/wallet/rpcwallet.cpp
jonatack,2019-12-27 22:28:04,I'll change it back *and* add a mention in the developer notes rpc section then :smile: ,https://github.com/bitcoin/bitcoin/pull/17578#discussion_r361755945,361755945,src/wallet/rpcwallet.cpp
jonatack,2019-12-27 22:33:50,"Though I agree with @jnewbery that it's nicer when the rpc examples actually work when copy-pasted. It's a trade-off, to be sure.",https://github.com/bitcoin/bitcoin/pull/17578#discussion_r361756599,361756599,src/wallet/rpcwallet.cpp
MarcoFalke,2019-12-28 00:36:26,It *does* work. It is an example for an invalid address ;),https://github.com/bitcoin/bitcoin/pull/17578#discussion_r361766105,361766105,src/wallet/rpcwallet.cpp
jonatack,2019-12-28 20:02:19,Done!,https://github.com/bitcoin/bitcoin/pull/17578#discussion_r361811340,361811340,src/wallet/rpcwallet.cpp
jnewbery,2020-01-02 17:48:22,"> so it is harder to accidentally send funds to it\n\nHuh? This is the help text for `getaddressinfo()`. It doesn't send funds.\n\nThis help text originally showed a valid address, then was changed to invalid in 17283 (https://github.com/bitcoin/bitcoin/pull/17283#discussion_r350784833), and has now been changed to valid again and invalid again. I don't think it matters that much, but can we j",https://github.com/bitcoin/bitcoin/pull/17578#discussion_r362564492,362564492,src/wallet/rpcwallet.cpp
luke-jr,2020-01-03 04:25:40,"JSON has Objects, not hashes.",https://github.com/bitcoin/bitcoin/pull/17578#discussion_r362703553,362703553,doc/release-notes-17578.md
jonatack,2020-01-03 18:52:21,done,https://github.com/bitcoin/bitcoin/pull/17578#discussion_r362919950,362919950,doc/release-notes-17578.md
promag,2020-01-03 19:49:38,"nit, just `launch with -deprecatedrpc...`.",https://github.com/bitcoin/bitcoin/pull/17578#discussion_r362938617,362938617,doc/release-notes-17578.md
jonatack,2020-01-05 07:37:20,"Thanks; will remove ""bitcoind"" here if need to retouch this PR, otherwise will change it in one of the follow-on PRs like #17585 or in the wiki.",https://github.com/bitcoin/bitcoin/pull/17578#discussion_r363074915,363074915,doc/release-notes-17578.md
promag,2020-01-07 18:59:39,"Sure, just to clarify, I'd drop `bitcoind` because the argument also applies to `bitcoin-qt`.",https://github.com/bitcoin/bitcoin/pull/17578#discussion_r363899845,363899845,doc/release-notes-17578.md
meshcollider,2020-01-07 21:54:07,minor nit: I would move this comment down to the line below with the actual deprecation check,https://github.com/bitcoin/bitcoin/pull/17578#discussion_r363969721,363969721,src/wallet/rpcwallet.cpp
jonatack,2020-01-07 22:08:18,"Yes, agreed.",https://github.com/bitcoin/bitcoin/pull/17578#discussion_r363975411,363975411,doc/release-notes-17578.md
jonatack,2020-01-09 17:17:00,thanks; done in #17585,https://github.com/bitcoin/bitcoin/pull/17578#discussion_r364862928,364862928,src/wallet/rpcwallet.cpp
jonatack,2020-01-09 17:17:17,Done in #17585,https://github.com/bitcoin/bitcoin/pull/17578#discussion_r364863026,364863026,doc/release-notes-17578.md
